Date,A,ABBV,ABC,ABT,AEE,AEP,AES,ALGN,AMGN,AMT,APA,ARE,ATO,AVB,AWK,BAX,BDX,BIIB,BIO,BKR,BMY,BSX,BXP,CAH,CBRE,CCI,CEG,CI,CMS,CNC,CNP,COO,COP,CPT,CRL,CSGP,CTLT,CTRA,CVS,CVX,D,DGX,DHR,DLR,DTE,DUK,DVA,DVN,DXCM,ED,EIX,ELV,EOG,EQIX,EQR,EQT,ES,ESS,ETR,EVRG,EW,EXC,EXR,FANG,FE,FRT,GEHC,GILD,HAL,HCA,HES,HOLX,HSIC,HST,HUM,IDXX,ILMN,INCY,INVH,IQV,IRM,ISRG,JNJ,KIM,KMI,LH,LLY,LNT,MAA,MCK,MDT,MOH,MPC,MRK,MRNA,MRO,MTD,NEE,NI,NRG,O,OGN,OKE,OXY,PCG,PEAK,PEG,PFE,PLD,PNW,PODD,PPL,PSA,PSX,PXD,REG,REGN,RMD,RVTY,SBAC,SLB,SO,SPG,SRE,STE,SYK,TECH,TFX,TMO,TRGP,UDR,UHS,UNH,VICI,VLO,VRTX,VTR,VTRS,WAT,WBA,WEC,WELL,WMB,WST,WY,XEL,XOM,XRAY,ZBH,ZTS
2018-07-23 00:00:00,61.42683029174805,70.73295593261719,78.29203033447266,58.197479248046875,53.355865478515625,58.65140151977539,11.247714042663574,377.5,163.3942413330078,126.36729431152344,,106.87568664550781,80.72834014892578,143.85963439941406,80.23408508300781,69.6778335571289,226.52980041503906,358.1300048828125,308.1199951171875,27.7950439453125,47.746639251708984,33.709999084472656,101.0171890258789,41.16389083862305,49.20000076293945,91.12004089355469,,169.84124755859375,40.874916076660156,68.05999755859375,23.636220932006836,,,77.00454711914062,124.62999725341797,43.07500076293945,43.880001068115234,19.46038055419922,57.102962493896484,97.44473266601562,57.711830139160156,103.78671264648438,100.98220825195312,96.83590698242188,77.01482391357422,65.1311264038086,70.87999725341797,34.474365234375,26.082500457763672,64.44416809082031,52.65189743041992,234.53915405273438,100.25871276855469,392.1795654296875,53.0906982421875,28.667280197143555,50.507301330566406,195.53842163085938,65.9320068359375,46.205440521240234,50.893333435058594,25.133319854736328,78.77983856201172,112.04695129394531,28.505340576171875,102.36474609375,,63.40266799926758,37.81943893432617,103.44403839111328,59.27511978149414,41.400001525878906,60.0941162109375,18.775548934936523,306.9778137207031,248.5500030517578,311.0400085449219,68.95999908447266,21.02096939086914,111.37000274658203,25.219146728515625,173.2899932861328,110.84690856933594,13.297091484069824,13.127028465270996,158.97036743164062,81.46147918701172,36.3228874206543,83.70926666259766,126.59391021728516,78.77262115478516,106.91999816894531,60.649234771728516,51.3415641784668,,19.172733306884766,594.6099853515625,37.79112243652344,21.854948043823242,27.72308921813965,43.27131652832031,,49.48929214477539,72.02005004882812,41.529998779296875,20.728818893432617,43.064857482910156,29.402603149414062,55.1334342956543,64.67235565185547,86.27999877929688,22.084333419799805,179.74708557128906,89.44951629638672,145.3785400390625,50.35068130493164,366.2099914550781,104.04649353027344,76.6807632446289,156.26080322265625,56.57011032104492,38.29624938964844,129.14503479003906,96.78425598144531,107.33477783203125,165.09295654296875,38.79541015625,272.3915710449219,215.8820343017578,42.03075408935547,31.022554397583008,112.92265319824219,234.71437072753906,15.850579261779785,84.64490509033203,176.5399932861328,46.228904724121094,32.671531677246094,196.4499969482422,53.65978240966797,55.45032501220703,52.447269439697266,21.110305786132812,98.57379913330078,27.739944458007812,39.3702507019043,62.83591079711914,44.26803970336914,105.54364013671875,81.24057006835938
2018-07-24 00:00:00,62.458316802978516,72.42610931396484,77.53453826904297,59.302494049072266,53.41715621948242,58.330421447753906,11.282135963439941,372.5899963378906,164.62423706054688,127.02230834960938,,106.2874526977539,80.55055236816406,144.0538330078125,80.36277770996094,70.23567962646484,226.77622985839844,372.8399963378906,307.989990234375,28.214107513427734,49.780216217041016,33.56999969482422,101.39127349853516,41.18901062011719,49.18000030517578,90.48323822021484,,168.89353942871094,41.15266799926758,65.0,23.884214401245117,,,76.66220092773438,123.81999969482422,42.409000396728516,40.2400016784668,19.436355590820312,56.877471923828125,99.46862030029297,57.64679718017578,95.23191833496094,101.38362121582031,96.359375,77.22467041015625,65.06595611572266,70.06999969482422,34.747291564941406,25.4375,64.56897735595703,53.46940231323242,231.94705200195312,102.51101684570312,392.1155090332031,53.31739807128906,28.714271545410156,50.81832504272461,195.5979766845703,65.57498168945312,46.15507507324219,50.77000045776367,25.15748405456543,78.46967315673828,113.9945297241211,28.27619171142578,101.91244506835938,,63.62388610839844,36.73603439331055,103.25312805175781,60.03175354003906,41.720001220703125,60.250980377197266,18.384031295776367,304.1770324707031,248.07000732421875,308.6400146484375,68.98999786376953,20.61758804321289,118.37999725341797,25.393020629882812,174.4066619873047,113.23664855957031,13.186351776123047,13.089946746826172,155.77020263671875,85.55838775634766,36.33149719238281,83.46129608154297,125.97347259521484,79.02149200439453,105.93000030517578,61.26401901245117,51.93941116333008,,19.538198471069336,602.760009765625,38.10001754760742,21.89740753173828,27.372169494628906,42.86566925048828,,49.651554107666016,72.90227508544922,42.4900016784668,20.601409912109375,43.1745719909668,29.789798736572266,54.94838333129883,64.52529907226562,83.79000091552734,22.335559844970703,178.7042694091797,90.0812759399414,150.07725524902344,49.690528869628906,372.7699890136719,103.97969818115234,77.74783325195312,155.10952758789062,56.38079833984375,38.441802978515625,128.70542907714844,97.57679748535156,107.50648498535156,163.4295196533203,39.671905517578125,269.0674743652344,218.76736450195312,42.07118225097656,30.878921508789062,111.77877044677734,235.66160583496094,15.758248329162598,85.43338012695312,174.8800048828125,46.005653381347656,33.2301025390625,197.77000427246094,53.79938507080078,55.562435150146484,52.04401779174805,21.38884735107422,97.50020599365234,27.715879440307617,39.5963134765625,64.07875061035156,44.45831298828125,107.14221954345703,80.79544830322266
2018-07-25 00:00:00,63.586219787597656,73.67619323730469,78.31053161621094,60.066795349121094,53.7324104309082,58.60071563720703,11.531702995300293,381.7699890136719,166.03477478027344,128.25155639648438,,106.6939926147461,80.35499572753906,145.67530822753906,80.45469665527344,71.1375732421875,229.22210693359375,383.8299865722656,311.7900085449219,28.45357894897461,50.44668960571289,34.31999969482422,101.54578399658203,41.3816032409668,49.349998474121094,91.26245880126953,,169.9178466796875,41.560646057128906,65.94000244140625,24.02958869934082,,,77.52664947509766,123.30000305175781,43.768001556396484,42.349998474121094,19.99694061279297,57.23305892944336,100.31192779541016,57.74434280395508,97.25544738769531,101.37383270263672,97.83076477050781,78.36799621582031,65.30213165283203,69.4800033569336,35.300933837890625,25.927499771118164,64.38594055175781,54.0926399230957,233.69081115722656,104.76326751708984,395.6916198730469,54.24940872192383,28.938762664794922,51.26758575439453,198.16943359375,65.79914855957031,46.19705581665039,51.706668853759766,25.29640769958496,79.00614166259766,115.04520416259766,28.415319442749023,102.83345794677734,,64.66448974609375,36.25349044799805,112.77081298828125,59.86565399169922,42.0,60.50196075439453,18.314428329467773,305.73193359375,251.1300048828125,315.8299865722656,70.0999984741211,20.608617782592773,125.23999786376953,25.610361099243164,179.32333374023438,112.58888244628906,13.210081100463867,13.275359153747559,151.7003173828125,88.38131713867188,36.27121353149414,84.24800872802734,127.2811279296875,79.75029754638672,106.37999725341797,62.07822036743164,52.81571578979492,,19.847436904907227,612.6099853515625,37.549373626708984,21.89740753173828,27.51253890991211,43.48973083496094,,50.011348724365234,73.6622314453125,42.9900016784668,20.888086318969727,43.410865783691406,30.018943786621094,56.182003021240234,65.1543960571289,85.62000274658203,22.57893180847168,178.97311401367188,90.99649810791016,151.26393127441406,51.2064323425293,374.489990234375,104.31363677978516,78.28137969970703,155.45777893066406,56.604522705078125,38.44989013671875,129.7135009765625,98.4034194946289,107.94529724121094,160.65087890625,40.44097900390625,272.5089111328125,226.5535888671875,42.52399444580078,31.368932723999023,115.48419952392578,236.6831512451172,15.819803237915039,87.07403564453125,176.80999755859375,46.38837814331055,33.495643615722656,196.66000366210938,54.776668548583984,55.57106018066406,52.64478302001953,21.579425811767578,98.16993713378906,27.860267639160156,39.726741790771484,64.52648162841797,44.51539611816406,109.50735473632812,82.86613464355469
2018-07-26 00:00:00,64.3477783203125,74.3249740600586,76.89710998535156,60.4627685546875,54.42420196533203,60.002811431884766,11.531702995300293,363.0199890136719,166.9035186767578,129.66015625,,106.6594009399414,81.16387176513672,145.9961700439453,81.38317108154297,68.5341796875,229.41378784179688,344.739990234375,313.6099853515625,29.09499740600586,49.48970413208008,34.33000183105469,101.26115417480469,41.264373779296875,49.84000015258789,91.79035949707031,,170.33905029296875,41.786338806152344,66.51499938964844,24.089448928833008,,,77.94605255126953,124.63999938964844,43.20000076293945,42.63999938964844,19.79672622680664,57.536617279052734,99.5489273071289,58.12643814086914,96.96635437011719,101.61860656738281,97.81404113769531,78.74427032470703,66.08401489257812,70.18000030517578,35.20735168457031,25.4950008392334,65.14305114746094,55.072021484375,232.8896484375,105.15495300292969,398.0329895019531,54.15704345703125,28.36969566345215,52.14882278442383,198.81654357910156,66.77887725830078,46.56634521484375,51.686668395996094,25.53197479248047,79.38336944580078,114.93416595458984,28.816349029541016,101.05722045898438,,64.04177856445312,37.610050201416016,118.6609115600586,59.358177185058594,42.61000061035156,60.494117736816406,18.331829071044922,308.1849365234375,247.97999572753906,311.5899963378906,69.91000366210938,20.859615325927734,122.02999877929688,25.682811737060547,175.65333557128906,114.04199981689453,13.186351776123047,13.371772766113281,147.37710571289062,87.23564147949219,37.0806999206543,84.7525405883789,121.27737426757812,79.33255767822266,106.76000213623047,66.59784698486328,52.422603607177734,,19.903663635253906,617.9400024414062,37.64114761352539,22.177595138549805,27.79327964782715,43.497535705566406,,50.29354476928711,73.51372528076172,44.70000076293945,20.98365592956543,43.71467590332031,30.153276443481445,57.39798355102539,66.1429214477539,85.73999786376953,22.735946655273438,178.49244689941406,93.9527816772461,151.1035614013672,51.26348114013672,373.5899963378906,103.67440795898438,78.40980529785156,156.1834259033203,57.53388595581055,38.878456115722656,129.55433654785156,98.6590805053711,108.26963806152344,161.98348999023438,40.677799224853516,272.6849060058594,231.217529296875,42.70996856689453,31.42806625366211,122.13243865966797,238.67056274414062,15.773637771606445,93.04730224609375,175.8699951171875,45.702674865722656,33.056114196777344,198.47999572753906,55.466514587402344,56.45930862426758,52.92458724975586,21.59408187866211,109.18168640136719,28.00466537475586,40.76142501831055,65.02823638916016,44.70566940307617,109.47931671142578,82.76937103271484
2018-07-27 00:00:00,63.3837776184082,71.6507339477539,76.60148620605469,60.09442901611328,54.24030685424805,60.0872917175293,11.505888938903809,353.7699890136719,165.5187530517578,129.5435333251953,,106.01060485839844,80.78165435791016,145.44725036621094,81.22689056396484,66.67462921142578,228.34597778320312,340.3999938964844,307.44000244140625,29.702207565307617,48.63525390625,33.77000045776367,99.91934967041016,41.29786682128906,49.970001220703125,91.37976837158203,,169.67849731445312,41.76897430419922,66.04000091552734,24.08089828491211,,,77.30410766601562,122.26000213623047,42.18000030517578,42.630001068115234,18.26712417602539,57.82282257080078,101.17127990722656,57.93132781982422,96.4062728881836,100.60037231445312,101.25006866455078,78.59232330322266,66.04328155517578,69.66999816894531,34.739479064941406,23.837499618530273,65.35104370117188,53.833621978759766,235.1517791748047,105.3916015625,405.3497009277344,53.762413024902344,26.02557373046875,51.90692138671875,198.63771057128906,66.87850952148438,46.440460205078125,47.290000915527344,25.489688873291016,77.87450408935547,113.04634857177734,28.652658462524414,99.23985290527344,,62.93562316894531,38.0561637878418,118.51771545410156,58.69381332397461,42.47999954223633,60.8470573425293,18.105615615844727,304.31219482421875,241.27000427246094,301.1499938964844,68.63999938964844,20.66240692138672,120.44999694824219,24.965572357177734,173.07000732421875,115.15369415283203,12.672183990478516,13.275359153747559,146.90428161621094,88.537109375,36.97735595703125,84.36772155761719,118.25167083740234,78.79930877685547,104.66999816894531,67.28739166259766,51.996742248535156,,19.519458770751953,589.9400024414062,37.37700653076172,22.22004508972168,27.705543518066406,42.93587875366211,,49.46813201904297,72.91100311279297,43.47999954223633,20.266942977905273,43.402427673339844,30.3508243560791,57.274627685546875,65.8978271484375,83.30000305175781,22.602487564086914,175.46160888671875,96.2125015258789,149.15513610839844,50.42403030395508,367.6000061035156,101.59442138671875,77.19453430175781,154.8676300048828,57.688777923583984,38.78950881958008,127.78064727783203,97.97733306884766,107.62094116210938,159.76248168945312,39.657257080078125,269.0184326171875,228.3520050048828,41.432395935058594,31.250648498535156,122.19110870361328,237.69540405273438,15.63513469696045,92.66500854492188,172.10000610351562,43.93260955810547,33.16599655151367,195.17999267578125,56.3698616027832,56.64903259277344,50.867191314697266,21.33020782470703,107.98991394042969,27.13829803466797,40.509273529052734,63.2373161315918,44.98157501220703,117.97702026367188,82.44037628173828
2018-07-30 00:00:00,62.304073333740234,72.35490417480469,76.59225463867188,60.01153564453125,53.784942626953125,59.462249755859375,11.445646286010742,348.5799865722656,163.96192932128906,128.0541534423828,,106.24418640136719,80.45277404785156,145.39657592773438,80.50066375732422,66.34919738769531,225.66278076171875,331.4599914550781,304.1400146484375,29.667997360229492,50.35270309448242,32.93000030517578,99.268798828125,42.001243591308594,49.18000030517578,91.8405990600586,,169.24777221679688,41.35232925415039,64.69999694824219,23.969728469848633,,,77.26132202148438,120.9800033569336,41.45600128173828,41.349998474121094,18.20306396484375,58.48197555541992,102.66511535644531,57.87443161010742,96.67729187011719,99.68002319335938,100.94910430908203,77.9917221069336,65.78265380859375,69.80999755859375,35.137176513671875,23.34749984741211,65.02655029296875,53.16181564331055,237.7250518798828,106.00363159179688,395.7099304199219,53.544105529785156,25.94203758239746,51.63044357299805,199.07203674316406,66.64604187011719,46.507598876953125,47.393333435058594,25.248088836669922,78.3858642578125,114.21662902832031,28.562637329101562,100.68717956542969,,62.53413772583008,38.50227737426758,118.42223358154297,59.681129455566406,42.91999816894531,62.039215087890625,18.00121307373047,302.28411865234375,237.75999450683594,289.239990234375,68.58000183105469,20.608617782592773,120.91999816894531,25.291595458984375,167.6666717529297,115.6964340209961,12.917401313781738,13.312858581542969,145.7305908203125,89.83859252929688,36.7213249206543,84.35917663574219,120.1701889038086,79.1725845336914,102.73999786376953,67.71112823486328,53.077789306640625,,19.781841278076172,581.8099975585938,37.209144592285156,22.001909255981445,27.258115768432617,43.193302154541016,,49.79265594482422,72.77124786376953,43.220001220703125,20.290834426879883,43.047977447509766,30.493059158325195,57.274627685546875,65.56285858154297,81.43000030517578,22.516124725341797,174.76092529296875,98.93389892578125,153.3647003173828,51.10048294067383,371.510009765625,99.84838104248047,76.81907653808594,153.06809997558594,58.15345764160156,38.74098587036133,130.26683044433594,97.55976104736328,107.02952575683594,155.93479919433594,38.42673873901367,264.7361145019531,227.97654724121094,42.17630386352539,31.30134391784668,122.17155456542969,235.7359161376953,15.70438003540039,93.38977813720703,174.4199981689453,44.18775177001953,33.56889724731445,192.8300018310547,56.79691696166992,56.22645950317383,50.77666091918945,21.674713134765625,107.36940002441406,27.370927810668945,40.248435974121094,63.09837341308594,45.371646881103516,118.26683807373047,81.75340270996094
2018-07-31 00:00:00,63.663330078125,72.9720230102539,75.59456634521484,60.352264404296875,54.345394134521484,60.0872917175293,11.497281074523926,356.6499938964844,169.05372619628906,133.00689697265625,,110.24066925048828,81.66166687011719,149.3488311767578,81.12576293945312,67.36266326904297,228.5011444091797,334.3699951171875,306.6499938964844,29.573930740356445,50.19890213012695,33.61000061035156,102.0824966430664,41.82540512084961,49.79999923706055,92.86283111572266,,171.755859375,41.959938049316406,65.16500091552734,24.354541778564453,,,79.2469711303711,124.30000305175781,41.584999084472656,41.70000076293945,18.81970977783203,56.253021240234375,101.4122085571289,58.29715347290039,97.30964660644531,100.43392944335938,101.50923156738281,78.54166412353516,66.47494506835938,70.27999877929688,35.098182678222656,23.782499313354492,65.66716766357422,53.93075942993164,238.46966552734375,105.22025299072266,401.7644958496094,54.93790817260742,25.936819076538086,52.45985794067383,204.73422241210938,67.48460388183594,47.07835006713867,47.483333587646484,25.670900344848633,78.7714614868164,112.71321105957031,28.996395111083984,103.20352935791016,,63.77139663696289,38.62061309814453,118.59407043457031,60.55769348144531,42.90999984741211,62.282352447509766,18.21872329711914,303.4237365722656,244.92999267578125,324.3599853515625,66.54000091552734,20.7161922454834,121.94000244140625,25.43648910522461,169.39666748046875,116.00279998779297,13.202168464660645,13.335360527038574,148.05262756347656,90.5626449584961,37.29413986206055,86.18060302734375,119.88382720947266,80.19468688964844,104.08999633789062,67.15448760986328,53.945892333984375,,19.79121208190918,592.510009765625,37.50236511230469,22.39540672302246,27.811357498168945,43.67887878417969,,49.69388961791992,73.31282043457031,43.08000183105469,20.625295639038086,43.51213455200195,31.55189323425293,57.82094192504883,66.2839584350586,83.16000366210938,22.586782455444336,177.47402954101562,99.89768981933594,151.7610626220703,51.85843276977539,368.010009765625,100.9265365600586,78.23194885253906,153.10678100585938,58.10181427001953,39.29894256591797,133.56405639648438,98.50568389892578,109.19493103027344,154.290283203125,39.22023391723633,266.63287353515625,231.74122619628906,42.02817916870117,32.509464263916016,119.37538146972656,235.16015625,15.658215522766113,94.25786590576172,175.0500030517578,44.95319366455078,34.164093017578125,197.27000427246094,55.532196044921875,57.23543167114258,51.51732635498047,21.806655883789062,107.999755859375,27.419071197509766,40.7440299987793,62.920841217041016,45.7712287902832,117.3413314819336,83.6789321899414
2018-08-01 00:00:00,62.64148712158203,74.30123901367188,73.43284606933594,59.652400970458984,53.7324104309082,59.37778091430664,11.591944694519043,353.70001220703125,168.44308471679688,134.7385711669922,,110.87215423583984,80.87943267822266,150.4973602294922,79.57221984863281,67.64158630371094,228.16342163085938,344.05999755859375,311.7300109863281,29.308807373046875,50.94226837158203,33.38999938964844,105.58745574951172,41.900760650634766,49.86000061035156,93.45773315429688,,175.1158905029297,41.54329299926758,66.4000015258789,23.884214401245117,,,79.84613800048828,124.7699966430664,41.85900115966797,41.099998474121094,18.651531219482422,55.585201263427734,100.7054672241211,57.16716003417969,96.60501861572266,99.86607360839844,101.60120391845703,78.03514099121094,66.01069641113281,70.33999633789062,33.897315979003906,23.860000610351562,64.71043395996094,53.485591888427734,237.7815704345703,102.4701919555664,407.11492919921875,55.3409423828125,25.686220169067383,51.61317825317383,205.10887145996094,67.9329605102539,46.66707229614258,47.59333419799805,25.36888885498047,77.6481704711914,113.50762939453125,29.83936309814453,102.77591705322266,,63.828739166259766,38.29286575317383,118.92820739746094,59.7918586730957,41.43000030517578,61.654903411865234,18.714645385742188,307.2481994628906,236.14999389648438,323.2300109863281,65.58999633789062,20.76100730895996,122.05999755859375,25.57413673400879,172.09666442871094,116.10781860351562,13.178438186645508,13.147854804992676,147.64732360839844,90.46182250976562,36.77339172363281,86.47137451171875,119.1106948852539,80.20355987548828,121.94000244140625,67.09632873535156,53.63469314575195,,19.03217124938965,587.52001953125,37.58295440673828,22.15589141845703,28.01333236694336,43.843353271484375,,48.05717849731445,72.18601989746094,42.5099983215332,20.704931259155273,42.651336669921875,31.820560455322266,58.2526969909668,65.5834732055664,83.87000274658203,22.406213760375977,177.18885803222656,99.63043975830078,150.4700927734375,51.85843276977539,371.0299987792969,102.07147979736328,78.94332885742188,156.31886291503906,57.36178970336914,38.878456115722656,134.73135375976562,97.91769409179688,109.71003723144531,155.94422912597656,40.19926834106445,264.7751159667969,231.12860107421875,42.45611572265625,32.58550262451172,118.71053314208984,235.29942321777344,15.388910293579102,93.00746154785156,177.8699951171875,45.296043395996094,34.33806610107422,194.83999633789062,54.56313705444336,56.519676208496094,51.813594818115234,22.041213989257812,109.43778228759766,27.330825805664062,40.33538055419922,62.056270599365234,44.876922607421875,117.24783325195312,83.23383331298828
2018-08-02 00:00:00,62.9403190612793,75.25858306884766,72.96173858642578,59.46824264526367,54.091434478759766,59.538265228271484,11.774426460266113,367.9200134277344,168.9075164794922,132.97996520996094,,109.03827667236328,81.41278076171875,150.74224853515625,80.47309875488281,67.16739654541016,223.6914520263672,347.92999267578125,311.7200012207031,29.026567459106445,50.64321517944336,33.380001068115234,104.82303619384766,41.850521087646484,49.31999969482422,93.21475219726562,,180.8308868408203,41.83014678955078,67.55000305175781,24.038143157958984,,,79.15283966064453,126.88999938964844,42.64699935913086,42.52000045776367,18.483352661132812,55.31633377075195,99.39635467529297,57.83377456665039,98.0323257446289,99.32755279541016,101.19153594970703,78.65744018554688,65.52204895019531,74.0999984741211,34.26382064819336,31.172500610351562,65.05150604248047,53.59080123901367,241.79690551757812,102.76396942138672,409.63922119140625,55.39132308959961,25.837623596191406,51.837799072265625,199.39552307128906,68.71342468261719,46.851722717285156,48.3466682434082,25.544057846069336,76.2398910522461,114.8829116821289,29.80662727355957,103.64759826660156,,63.607505798339844,38.15629577636719,119.59642028808594,60.73300552368164,42.119998931884766,61.811763763427734,19.088768005371094,310.68634033203125,240.8000030517578,332.5,64.44999694824219,20.814794540405273,124.36000061035156,25.776996612548828,173.96665954589844,114.89109802246094,13.233810424804688,13.260355949401855,149.02366638183594,91.1675796508789,36.86018753051758,85.4366455078125,118.34709930419922,79.89249420166016,128.35000610351562,66.24059295654297,53.41356658935547,,19.519458770751953,588.8200073242188,37.929901123046875,22.489513397216797,27.723535537719727,44.57173156738281,,48.325260162353516,71.83660125732422,42.310001373291016,20.736785888671875,43.20832443237305,31.597421646118164,58.023597717285156,65.9708023071289,87.54000091552734,22.469024658203125,171.26573181152344,98.85289764404297,151.20779418945312,51.833984375,397.0,103.6266860961914,85.51373291015625,152.0908660888672,56.74219512939453,39.19382095336914,133.6019744873047,98.88065338134766,111.03598022460938,157.31463623046875,40.58503341674805,243.4707794189453,230.39736938476562,42.72768020629883,32.695335388183594,119.87401580810547,237.816162109375,15.119610786437988,91.8526611328125,177.88999938964844,45.040889739990234,33.440704345703125,194.9199981689453,55.00661087036133,56.631778717041016,51.98641586303711,22.70823860168457,112.17594146728516,27.33884620666504,40.51796340942383,61.68574523925781,44.94351577758789,116.2943115234375,88.46861267089844
2018-08-03 00:00:00,63.36449432373047,76.3741683959961,74.80009460449219,60.066795349121094,54.68691635131836,60.12105941772461,11.89608097076416,363.510009765625,170.2923126220703,135.4743194580078,,110.25797271728516,81.6261215209961,152.07656860351562,80.94193267822266,67.26968383789062,225.53500366210938,344.2099914550781,312.17999267578125,28.975265502929688,50.549217224121094,33.529998779296875,104.98567962646484,42.11847686767578,49.5,94.25373077392578,,181.16592407226562,42.293663024902344,67.41500091552734,23.918418884277344,,,80.32540893554688,127.7300033569336,42.301998138427734,41.650001525878906,18.7796630859375,56.27903366088867,99.6292495727539,58.63047790527344,98.32142639160156,99.24923706054688,102.47901153564453,79.6705322265625,66.41793823242188,74.55000305175781,33.56980895996094,30.832500457763672,65.81692504882812,54.24642562866211,243.13534545898438,99.89151000976562,416.53521728515625,56.18059158325195,26.29183006286621,52.64128875732422,206.40304565429688,69.55199432373047,47.15388870239258,48.4033317565918,25.66486167907715,77.28773498535156,111.73088836669922,29.913021087646484,105.4402847290039,,63.85331726074219,38.283756256103516,124.25505828857422,61.17591857910156,42.11000061035156,62.92549133300781,18.819055557250977,313.0137634277344,242.63999938964844,332.489990234375,63.040000915527344,21.038902282714844,123.13999938964844,25.907394409179688,174.1999969482422,115.50384521484375,13.518579483032227,13.215354919433594,151.0670166015625,92.18492889404297,37.11186981201172,87.0956039428711,120.46605682373047,80.41687774658203,126.43000030517578,65.70885467529297,53.99502182006836,,19.24770164489746,586.6699829101562,38.31043243408203,22.746143341064453,28.636829376220703,45.166969299316406,,48.207435607910156,71.88029479980469,42.959999084472656,21.37496566772461,43.402427673339844,32.30667495727539,58.86949920654297,66.19330596923828,85.88999938964844,22.74380111694336,174.33726501464844,98.53704071044922,147.6236572265625,52.84457778930664,394.8800048828125,99.93424987792969,85.28645324707031,153.33895874023438,56.699180603027344,39.5657844543457,135.12550354003906,99.52832794189453,111.36985778808594,156.227783203125,40.61188888549805,240.3811492919922,230.54562377929688,42.4890251159668,33.0586051940918,121.41874694824219,238.87486267089844,15.03497314453125,91.89247131347656,174.5399932861328,46.24485397338867,35.207969665527344,193.97999572753906,55.20371627807617,57.200950622558594,52.93281936645508,22.825519561767578,113.02299499511719,27.250606536865234,41.02226638793945,61.90959548950195,45.40969467163086,117.70591735839844,88.66211700439453
